ID_Encontre;Categoria;Fase;Grup;Jornada;Equip Local;Equip Visitant;Local;Visitant;Dia
1005;"2a ""B""";1;2;14;LLUÏSOS DE GRÀCIA;UE SANT CUGAT ''A'';39;58;12/02/2023
1006;"2a ""B""";1;2;14;VIC TT;CTT L'AVENÇ;73;8;12/02/2023
1007;"2a ""B""";1;2;14;CRUXENT EDELMA CALELLA;ATT CASTELLAR;18;203;12/02/2023
1008;"2a ""B""";1;2;14;FOMENT MARTINENC;CTT MOIANES;28;221;12/02/2023
1009;"2a ""B""";1;2;15;FOMENT MARTINENC;TT L'HOSPITALET ''B'';28;34;19/02/2023
1010;"2a ""B""";1;2;15;CTT MOIANES;CRUXENT EDELMA CALELLA;221;18;19/02/2023
1011;"2a ""B""";1;2;15;ATT CASTELLAR;VIC TT;203;73;19/02/2023
1012;"2a ""B""";1;2;15;CTT L'AVENÇ;LLUÏSOS DE GRÀCIA;8;39;19/02/2023
1013;"2a ""B""";1;2;15;UE SANT CUGAT ''A'';CTT CASTELLGALÍ;58;224;19/02/2023
1014;"2a ""B""";1;2;15;CTT BARCELONA ''A'';CTT ATC MOLINS DE REI;230;42;19/02/2023
1015;"2a ""B""";1;2;16;TT L'HOSPITALET ''B'';CTT BARCELONA ''A'';34;230;26/02/2023
1016;"2a ""B""";1;2;16;CTT ATC MOLINS DE REI;UE SANT CUGAT ''A'';42;58;26/02/2023
1017;"2a ""B""";1;2;16;CTT CASTELLGALÍ;CTT L'AVENÇ;224;8;26/02/2023
1018;"2a ""B""";1;2;16;LLUÏSOS DE GRÀCIA;ATT CASTELLAR;39;203;26/02/2023
1019;"2a ""B""";1;2;16;VIC TT;CTT MOIANES;73;221;26/02/2023
1020;"2a ""B""";1;2;16;CRUXENT EDELMA CALELLA;FOMENT MARTINENC;18;28;26/02/2023
1021;"2a ""B""";1;2;17;CRUXENT EDELMA CALELLA;TT L'HOSPITALET ''B'';18;34;05/03/2023
1022;"2a ""B""";1;2;17;FOMENT MARTINENC;VIC TT;28;73;05/03/2023
1023;"2a ""B""";1;2;17;CTT MOIANES;LLUÏSOS DE GRÀCIA;221;39;05/03/2023
1024;"2a ""B""";1;2;17;ATT CASTELLAR;CTT CASTELLGALÍ;203;224;05/03/2023
1025;"2a ""B""";1;2;17;CTT L'AVENÇ;CTT ATC MOLINS DE REI;8;42;05/03/2023
1026;"2a ""B""";1;2;17;UE SANT CUGAT ''A'';CTT BARCELONA ''A'';58;230;05/03/2023
1027;"2a ""B""";1;2;18;TT L'HOSPITALET ''B'';UE SANT CUGAT ''A'';34;58;12/03/2023
1028;"2a ""B""";1;2;18;CTT BARCELONA ''A'';CTT L'AVENÇ;230;8;12/03/2023
1029;"2a ""B""";1;2;18;CTT ATC MOLINS DE REI;ATT CASTELLAR;42;203;12/03/2023
1030;"2a ""B""";1;2;18;CTT CASTELLGALÍ;CTT MOIANES;224;221;12/03/2023
1031;"2a ""B""";1;2;18;LLUÏSOS DE GRÀCIA;FOMENT MARTINENC;39;28;12/03/2023
1032;"2a ""B""";1;2;18;VIC TT;CRUXENT EDELMA CALELLA;73;18;12/03/2023
1033;"2a ""B""";1;2;19;VIC TT;TT L'HOSPITALET ''B'';73;34;02/04/2023
1034;"2a ""B""";1;2;19;CRUXENT EDELMA CALELLA;LLUÏSOS DE GRÀCIA;18;39;02/04/2023
1035;"2a ""B""";1;2;19;FOMENT MARTINENC;CTT CASTELLGALÍ;28;224;02/04/2023
1036;"2a ""B""";1;2;19;CTT MOIANES;CTT ATC MOLINS DE REI;221;42;02/04/2023
1037;"2a ""B""";1;2;19;ATT CASTELLAR;CTT BARCELONA ''A'';203;230;02/04/2023
1038;"2a ""B""";1;2;19;CTT L'AVENÇ;UE SANT CUGAT ''A'';8;58;02/04/2023
1039;"2a ""B""";1;2;20;TT L'HOSPITALET ''B'';CTT L'AVENÇ;34;8;16/04/2023
1040;"2a ""B""";1;2;20;UE SANT CUGAT ''A'';ATT CASTELLAR;58;203;16/04/2023
1041;"2a ""B""";1;2;20;CTT BARCELONA ''A'';CTT MOIANES;230;221;16/04/2023
1042;"2a ""B""";1;2;20;CTT ATC MOLINS DE REI;FOMENT MARTINENC;42;28;16/04/2023
1043;"2a ""B""";1;2;20;CTT CASTELLGALÍ;CRUXENT EDELMA CALELLA;224;18;16/04/2023
1044;"2a ""B""";1;2;20;LLUÏSOS DE GRÀCIA;VIC TT;39;73;16/04/2023
1045;"2a ""B""";1;2;21;LLUÏSOS DE GRÀCIA;TT L'HOSPITALET ''B'';39;34;23/04/2023
1046;"2a ""B""";1;2;21;VIC TT;CTT CASTELLGALÍ;73;224;23/04/2023
1047;"2a ""B""";1;2;21;CRUXENT EDELMA CALELLA;CTT ATC MOLINS DE REI;18;42;23/04/2023
1048;"2a ""B""";1;2;21;FOMENT MARTINENC;CTT BARCELONA ''A'';28;230;23/04/2023
1049;"2a ""B""";1;2;21;CTT MOIANES;UE SANT CUGAT ''A'';221;58;23/04/2023
1050;"2a ""B""";1;2;21;ATT CASTELLAR;CTT L'AVENÇ;203;8;23/04/2023
1051;"2a ""B""";1;2;22;TT L'HOSPITALET ''B'';ATT CASTELLAR;34;203;30/04/2023
1052;"2a ""B""";1;2;22;CTT L'AVENÇ;CTT MOIANES;8;221;30/04/2023
1053;"2a ""B""";1;2;22;UE SANT CUGAT ''A'';FOMENT MARTINENC;58;28;30/04/2023
1054;"2a ""B""";1;2;22;CTT BARCELONA ''A'';CRUXENT EDELMA CALELLA;230;18;30/04/2023
1055;"2a ""B""";1;2;22;CTT ATC MOLINS DE REI;VIC TT;42;73;30/04/2023
1056;"2a ""B""";1;2;22;CTT CASTELLGALÍ;LLUÏSOS DE GRÀCIA;224;39;30/04/2023
1057;"3a ""A""";1;1;1;CLUB ARIEL;BELLVITGE ALHEÑA;5;14;25/09/2022
1058;"3a ""A""";1;1;1;CLUB NATACIO SABADELL;CTT LA UNIÓ;76;201;25/09/2022
1059;"3a ""A""";1;1;1;AGRUPACIÓ CONGRÉS;EL CENTRE;1;31;25/09/2022
1060;"3a ""A""";1;1;1;BADAGRES BADALONA;CTT OLESA;9;47;25/09/2022
1061;"3a ""A""";1;1;1;CTT SALLENT;"JUMA CTT RIPOLLET ""B""";56;54;25/09/2022
1062;"3a ""A""";1;1;1;CTT VILASSAR DE MAR L'OBRERA;TARINAS CALELLA;240;18;25/09/2022
1063;"3a ""A""";1;1;2;BELLVITGE ALHEÑA;TARINAS CALELLA;14;18;16/10/2022
1064;"3a ""A""";1;1;2;"JUMA CTT RIPOLLET ""B""";CTT VILASSAR DE MAR L'OBRERA;54;240;16/10/2022
1065;"3a ""A""";1;1;2;CTT OLESA;CTT SALLENT;47;56;16/10/2022
1066;"3a ""A""";1;1;2;EL CENTRE;BADAGRES BADALONA;31;9;16/10/2022
1067;"3a ""A""";1;1;2;CTT LA UNIÓ;AGRUPACIÓ CONGRÉS;201;1;16/10/2022
1068;"3a ""A""";1;1;2;CLUB ARIEL;CLUB NATACIO SABADELL;5;76;16/10/2022
1069;"3a ""A""";1;1;3;CLUB NATACIO SABADELL;BELLVITGE ALHEÑA;76;14;23/10/2022
1070;"3a ""A""";1;1;3;AGRUPACIÓ CONGRÉS;CLUB ARIEL;1;5;23/10/2022
1071;"3a ""A""";1;1;3;BADAGRES BADALONA;CTT LA UNIÓ;9;201;23/10/2022
1072;"3a ""A""";1;1;3;CTT SALLENT;EL CENTRE;56;31;23/10/2022
1073;"3a ""A""";1;1;3;CTT VILASSAR DE MAR L'OBRERA;CTT OLESA;240;47;23/10/2022
1074;"3a ""A""";1;1;3;TARINAS CALELLA;"JUMA CTT RIPOLLET ""B""";18;54;23/10/2022
1075;"3a ""A""";1;1;4;BELLVITGE ALHEÑA;"JUMA CTT RIPOLLET ""B""";14;54;30/10/2022
1076;"3a ""A""";1;1;4;CTT OLESA;TARINAS CALELLA;47;18;30/10/2022
1077;"3a ""A""";1;1;4;EL CENTRE;CTT VILASSAR DE MAR L'OBRERA;31;240;30/10/2022
1078;"3a ""A""";1;1;4;CTT LA UNIÓ;CTT SALLENT;201;56;30/10/2022
1079;"3a ""A""";1;1;4;CLUB ARIEL;BADAGRES BADALONA;5;9;30/10/2022
1080;"3a ""A""";1;1;4;CLUB NATACIO SABADELL;AGRUPACIÓ CONGRÉS;76;1;30/10/2022
1081;"3a ""A""";1;1;5;AGRUPACIÓ CONGRÉS;BELLVITGE ALHEÑA;1;14;06/11/2022
1082;"3a ""A""";1;1;5;BADAGRES BADALONA;CLUB NATACIO SABADELL;9;76;06/11/2022
1083;"3a ""A""";1;1;5;CTT SALLENT;CLUB ARIEL;56;5;06/11/2022
1084;"3a ""A""";1;1;5;CTT VILASSAR DE MAR L'OBRERA;CTT LA UNIÓ;240;201;06/11/2022
1085;"3a ""A""";1;1;5;TARINAS CALELLA;EL CENTRE;18;31;06/11/2022
1086;"3a ""A""";1;1;5;"JUMA CTT RIPOLLET ""B""";CTT OLESA;54;47;06/11/2022
1087;"3a ""A""";1;1;6;BELLVITGE ALHEÑA;CTT OLESA;14;47;20/11/2022
1088;"3a ""A""";1;1;6;EL CENTRE;"JUMA CTT RIPOLLET ""B""";31;54;20/11/2022
1089;"3a ""A""";1;1;6;CTT LA UNIÓ;TARINAS CALELLA;201;18;20/11/2022
1090;"3a ""A""";1;1;6;CLUB ARIEL;CTT VILASSAR DE MAR L'OBRERA;5;240;20/11/2022
1091;"3a ""A""";1;1;6;CLUB NATACIO SABADELL;CTT SALLENT;76;56;20/11/2022
1092;"3a ""A""";1;1;6;AGRUPACIÓ CONGRÉS;BADAGRES BADALONA;1;9;20/11/2022
1093;"3a ""A""";1;1;7;BADAGRES BADALONA;BELLVITGE ALHEÑA;9;14;27/11/2022
1094;"3a ""A""";1;1;7;CTT SALLENT;AGRUPACIÓ CONGRÉS;56;1;27/11/2022
1095;"3a ""A""";1;1;7;CTT VILASSAR DE MAR L'OBRERA;CLUB NATACIO SABADELL;240;76;27/11/2022
1096;"3a ""A""";1;1;7;TARINAS CALELLA;CLUB ARIEL;18;5;27/11/2022
1097;"3a ""A""";1;1;7;"JUMA CTT RIPOLLET ""B""";CTT LA UNIÓ;54;201;27/11/2022
1098;"3a ""A""";1;1;7;CTT OLESA;EL CENTRE;47;31;27/11/2022
1099;"3a ""A""";1;1;8;BELLVITGE ALHEÑA;EL CENTRE;14;31;04/12/2022
1100;"3a ""A""";1;1;8;CTT LA UNIÓ;CTT OLESA;201;47;04/12/2022
1101;"3a ""A""";1;1;8;CLUB ARIEL;"JUMA CTT RIPOLLET ""B""";5;54;04/12/2022
1102;"3a ""A""";1;1;8;CLUB NATACIO SABADELL;TARINAS CALELLA;76;18;04/12/2022
1103;"3a ""A""";1;1;8;AGRUPACIÓ CONGRÉS;CTT VILASSAR DE MAR L'OBRERA;1;240;04/12/2022
1104;"3a ""A""";1;1;8;BADAGRES BADALONA;CTT SALLENT;9;56;04/12/2022
1105;"3a ""A""";1;1;9;CTT SALLENT;BELLVITGE ALHEÑA;56;14;18/12/2022
1106;"3a ""A""";1;1;9;CTT VILASSAR DE MAR L'OBRERA;BADAGRES BADALONA;240;9;18/12/2022
1107;"3a ""A""";1;1;9;TARINAS CALELLA;AGRUPACIÓ CONGRÉS;18;1;18/12/2022
1108;"3a ""A""";1;1;9;"JUMA CTT RIPOLLET ""B""";CLUB NATACIO SABADELL;54;76;18/12/2022
1109;"3a ""A""";1;1;9;CTT OLESA;CLUB ARIEL;47;5;18/12/2022
1110;"3a ""A""";1;1;9;EL CENTRE;CTT LA UNIÓ;31;201;18/12/2022
1111;"3a ""A""";1;1;10;BELLVITGE ALHEÑA;CTT LA UNIÓ;14;201;15/01/2023
1112;"3a ""A""";1;1;10;CLUB ARIEL;EL CENTRE;5;31;15/01/2023
1113;"3a ""A""";1;1;10;CLUB NATACIO SABADELL;CTT OLESA;76;47;15/01/2023
1114;"3a ""A""";1;1;10;AGRUPACIÓ CONGRÉS;"JUMA CTT RIPOLLET ""B""";1;54;15/01/2023
1115;"3a ""A""";1;1;10;BADAGRES BADALONA;TARINAS CALELLA;9;18;15/01/2023
1116;"3a ""A""";1;1;10;CTT SALLENT;CTT VILASSAR DE MAR L'OBRERA;56;240;15/01/2023
1117;"3a ""A""";1;1;11;CTT VILASSAR DE MAR L'OBRERA;BELLVITGE ALHEÑA;240;14;22/01/2023
1118;"3a ""A""";1;1;11;TARINAS CALELLA;CTT SALLENT;18;56;22/01/2023
1119;"3a ""A""";1;1;11;"JUMA CTT RIPOLLET ""B""";BADAGRES BADALONA;54;9;22/01/2023
1120;"3a ""A""";1;1;11;CTT OLESA;AGRUPACIÓ CONGRÉS;47;1;22/01/2023
1121;"3a ""A""";1;1;11;EL CENTRE;CLUB NATACIO SABADELL;31;76;22/01/2023
1122;"3a ""A""";1;1;11;CTT LA UNIÓ;CLUB ARIEL;201;5;22/01/2023
1123;"3a ""A""";1;1;12;BELLVITGE ALHEÑA;CLUB ARIEL;14;5;29/01/2023
1124;"3a ""A""";1;1;12;CTT LA UNIÓ;CLUB NATACIO SABADELL;201;76;29/01/2023
1125;"3a ""A""";1;1;12;EL CENTRE;AGRUPACIÓ CONGRÉS;31;1;29/01/2023
1126;"3a ""A""";1;1;12;CTT OLESA;BADAGRES BADALONA;47;9;29/01/2023
1127;"3a ""A""";1;1;12;"JUMA CTT RIPOLLET ""B""";CTT SALLENT;54;56;29/01/2023
1128;"3a ""A""";1;1;12;TARINAS CALELLA;CTT VILASSAR DE MAR L'OBRERA;18;240;29/01/2023
1129;"3a ""A""";1;1;13;TARINAS CALELLA;BELLVITGE ALHEÑA;18;14;05/02/2023
1130;"3a ""A""";1;1;13;CTT VILASSAR DE MAR L'OBRERA;"JUMA CTT RIPOLLET ""B""";240;54;05/02/2023
1131;"3a ""A""";1;1;13;CTT SALLENT;CTT OLESA;56;47;05/02/2023
1132;"3a ""A""";1;1;13;BADAGRES BADALONA;EL CENTRE;9;31;05/02/2023
1133;"3a ""A""";1;1;13;AGRUPACIÓ CONGRÉS;CTT LA UNIÓ;1;201;05/02/2023
1134;"3a ""A""";1;1;13;CLUB NATACIO SABADELL;CLUB ARIEL;76;5;05/02/2023
1135;"3a ""A""";1;1;14;BELLVITGE ALHEÑA;CLUB NATACIO SABADELL;14;76;12/02/2023
1136;"3a ""A""";1;1;14;CLUB ARIEL;AGRUPACIÓ CONGRÉS;5;1;12/02/2023
1137;"3a ""A""";1;1;14;CTT LA UNIÓ;BADAGRES BADALONA;201;9;12/02/2023
1138;"3a ""A""";1;1;14;EL CENTRE;CTT SALLENT;31;56;12/02/2023
1139;"3a ""A""";1;1;14;CTT OLESA;CTT VILASSAR DE MAR L'OBRERA;47;240;12/02/2023
1140;"3a ""A""";1;1;14;"JUMA CTT RIPOLLET ""B""";TARINAS CALELLA;54;18;12/02/2023
1141;"3a ""A""";1;1;15;"JUMA CTT RIPOLLET ""B""";BELLVITGE ALHEÑA;54;14;19/02/2023
1142;"3a ""A""";1;1;15;TARINAS CALELLA;CTT OLESA;18;47;19/02/2023
1143;"3a ""A""";1;1;15;CTT VILASSAR DE MAR L'OBRERA;EL CENTRE;240;31;19/02/2023
1144;"3a ""A""";1;1;15;CTT SALLENT;CTT LA UNIÓ;56;201;19/02/2023
1145;"3a ""A""";1;1;15;BADAGRES BADALONA;CLUB ARIEL;9;5;19/02/2023
1146;"3a ""A""";1;1;15;AGRUPACIÓ CONGRÉS;CLUB NATACIO SABADELL;1;76;19/02/2023
1147;"3a ""A""";1;1;16;BELLVITGE ALHEÑA;AGRUPACIÓ CONGRÉS;14;1;26/02/2023
1148;"3a ""A""";1;1;16;CLUB NATACIO SABADELL;BADAGRES BADALONA;76;9;26/02/2023
1149;"3a ""A""";1;1;16;CLUB ARIEL;CTT SALLENT;5;56;26/02/2023
1150;"3a ""A""";1;1;16;CTT LA UNIÓ;CTT VILASSAR DE MAR L'OBRERA;201;240;26/02/2023
1151;"3a ""A""";1;1;16;EL CENTRE;TARINAS CALELLA;31;18;26/02/2023
1152;"3a ""A""";1;1;16;CTT OLESA;"JUMA CTT RIPOLLET ""B""";47;54;26/02/2023
1153;"3a ""A""";1;1;17;CTT OLESA;BELLVITGE ALHEÑA;47;14;05/03/2023
1154;"3a ""A""";1;1;17;"JUMA CTT RIPOLLET ""B""";EL CENTRE;54;31;05/03/2023
1155;"3a ""A""";1;1;17;TARINAS CALELLA;CTT LA UNIÓ;18;201;05/03/2023
1156;"3a ""A""";1;1;17;CTT VILASSAR DE MAR L'OBRERA;CLUB ARIEL;240;5;05/03/2023
1157;"3a ""A""";1;1;17;CTT SALLENT;CLUB NATACIO SABADELL;56;76;05/03/2023
1158;"3a ""A""";1;1;17;BADAGRES BADALONA;AGRUPACIÓ CONGRÉS;9;1;05/03/2023
1159;"3a ""A""";1;1;18;BELLVITGE ALHEÑA;BADAGRES BADALONA;14;9;12/03/2023
1160;"3a ""A""";1;1;18;AGRUPACIÓ CONGRÉS;CTT SALLENT;1;56;12/03/2023
1161;"3a ""A""";1;1;18;CLUB NATACIO SABADELL;CTT VILASSAR DE MAR L'OBRERA;76;240;12/03/2023
1162;"3a ""A""";1;1;18;CLUB ARIEL;TARINAS CALELLA;5;18;12/03/2023
1163;"3a ""A""";1;1;18;CTT LA UNIÓ;"JUMA CTT RIPOLLET ""B""";201;54;12/03/2023
1164;"3a ""A""";1;1;18;EL CENTRE;CTT OLESA;31;47;12/03/2023
1165;"3a ""A""";1;1;19;EL CENTRE;BELLVITGE ALHEÑA;31;14;02/04/2023
1166;"3a ""A""";1;1;19;CTT OLESA;CTT LA UNIÓ;47;201;02/04/2023
1167;"3a ""A""";1;1;19;"JUMA CTT RIPOLLET ""B""";CLUB ARIEL;54;5;02/04/2023
1168;"3a ""A""";1;1;19;TARINAS CALELLA;CLUB NATACIO SABADELL;18;76;02/04/2023
1169;"3a ""A""";1;1;19;CTT VILASSAR DE MAR L'OBRERA;AGRUPACIÓ CONGRÉS;240;1;02/04/2023
1170;"3a ""A""";1;1;19;CTT SALLENT;BADAGRES BADALONA;56;9;02/04/2023
1171;"3a ""A""";1;1;20;BELLVITGE ALHEÑA;CTT SALLENT;14;56;16/04/2023
1172;"3a ""A""";1;1;20;BADAGRES BADALONA;CTT VILASSAR DE MAR L'OBRERA;9;240;16/04/2023
1173;"3a ""A""";1;1;20;AGRUPACIÓ CONGRÉS;TARINAS CALELLA;1;18;16/04/2023
1174;"3a ""A""";1;1;20;CLUB NATACIO SABADELL;"JUMA CTT RIPOLLET ""B""";76;54;16/04/2023
1175;"3a ""A""";1;1;20;CLUB ARIEL;CTT OLESA;5;47;16/04/2023
1176;"3a ""A""";1;1;20;CTT LA UNIÓ;EL CENTRE;201;31;16/04/2023
1177;"3a ""A""";1;1;21;CTT LA UNIÓ;BELLVITGE ALHEÑA;201;14;23/04/2023
1178;"3a ""A""";1;1;21;EL CENTRE;CLUB ARIEL;31;5;23/04/2023
1179;"3a ""A""";1;1;21;CTT OLESA;CLUB NATACIO SABADELL;47;76;23/04/2023
1180;"3a ""A""";1;1;21;"JUMA CTT RIPOLLET ""B""";AGRUPACIÓ CONGRÉS;54;1;23/04/2023
1181;"3a ""A""";1;1;21;TARINAS CALELLA;BADAGRES BADALONA;18;9;23/04/2023
1182;"3a ""A""";1;1;21;CTT VILASSAR DE MAR L'OBRERA;CTT SALLENT;240;56;23/04/2023
1183;"3a ""A""";1;1;22;BELLVITGE ALHEÑA;CTT VILASSAR DE MAR L'OBRERA;14;240;30/04/2023
1184;"3a ""A""";1;1;22;CTT SALLENT;TARINAS CALELLA;56;18;30/04/2023
1185;"3a ""A""";1;1;22;BADAGRES BADALONA;"JUMA CTT RIPOLLET ""B""";9;54;30/04/2023
1186;"3a ""A""";1;1;22;AGRUPACIÓ CONGRÉS;CTT OLESA;1;47;30/04/2023
1187;"3a ""A""";1;1;22;CLUB NATACIO SABADELL;EL CENTRE;76;31;30/04/2023
1188;"3a ""A""";1;1;22;CLUB ARIEL;CTT LA UNIÓ;5;201;30/04/2023
1189;"3a ""A""";1;2;1;CTT ELS AMICS DE TERRASSA;CTT ATC MOLINS DE REI;24;42;25/09/2022
1190;"3a ""A""";1;2;1;"JUMA CTT RIPOLLET ""A""";CTT VALLS DE TORROELLA;54;235;25/09/2022
1191;"3a ""A""";1;2;1;CTT SENTMENAT;TT ELS JOVES DE CASTELLDEFELS;233;242;25/09/2022
1192;"3a ""A""";1;2;1;CTT CASTELLDEFELS;EL CIERVO;90;80;25/09/2022
1193;"3a ""A""";1;2;1;TT TORELLÓ;CTT POBLENOU;64;204;25/09/2022
1194;"3a ""A""";1;2;1;MOLLET 2002 TT;CTT VILANOVA I LA GELTRU;43;68;25/09/2022
1195;"3a ""A""";1;2;2;CTT ATC MOLINS DE REI;CTT VILANOVA I LA GELTRU;42;68;16/10/2022
1196;"3a ""A""";1;2;2;CTT POBLENOU;MOLLET 2002 TT;204;43;16/10/2022
1197;"3a ""A""";1;2;2;EL CIERVO;TT TORELLÓ;80;64;16/10/2022
1198;"3a ""A""";1;2;2;TT ELS JOVES DE CASTELLDEFELS;CTT CASTELLDEFELS;242;90;16/10/2022
1199;"3a ""A""";1;2;2;CTT VALLS DE TORROELLA;CTT SENTMENAT;235;233;16/10/2022
1200;"3a ""A""";1;2;2;CTT ELS AMICS DE TERRASSA;"JUMA CTT RIPOLLET ""A""";24;54;16/10/2022
1201;"3a ""A""";1;2;3;"JUMA CTT RIPOLLET ""A""";CTT ATC MOLINS DE REI;54;42;23/10/2022
1202;"3a ""A""";1;2;3;CTT SENTMENAT;CTT ELS AMICS DE TERRASSA;233;24;23/10/2022
1203;"3a ""A""";1;2;3;CTT CASTELLDEFELS;CTT VALLS DE TORROELLA;90;235;23/10/2022
1204;"3a ""A""";1;2;3;TT TORELLÓ;TT ELS JOVES DE CASTELLDEFELS;64;242;23/10/2022
1205;"3a ""A""";1;2;3;MOLLET 2002 TT;EL CIERVO;43;80;23/10/2022
1206;"3a ""A""";1;2;3;CTT VILANOVA I LA GELTRU;CTT POBLENOU;68;204;23/10/2022
1207;"3a ""A""";1;2;4;CTT ATC MOLINS DE REI;CTT POBLENOU;42;204;30/10/2022
1208;"3a ""A""";1;2;4;EL CIERVO;CTT VILANOVA I LA GELTRU;80;68;30/10/2022
1209;"3a ""A""";1;2;4;TT ELS JOVES DE CASTELLDEFELS;MOLLET 2002 TT;242;43;30/10/2022
1210;"3a ""A""";1;2;4;CTT VALLS DE TORROELLA;TT TORELLÓ;235;64;30/10/2022
1211;"3a ""A""";1;2;4;CTT ELS AMICS DE TERRASSA;CTT CASTELLDEFELS;24;90;30/10/2022
1212;"3a ""A""";1;2;4;"JUMA CTT RIPOLLET ""A""";CTT SENTMENAT;54;233;30/10/2022
1213;"3a ""A""";1;2;5;CTT SENTMENAT;CTT ATC MOLINS DE REI;233;42;06/11/2022
1214;"3a ""A""";1;2;5;CTT CASTELLDEFELS;"JUMA CTT RIPOLLET ""A""";90;54;06/11/2022
1215;"3a ""A""";1;2;5;TT TORELLÓ;CTT ELS AMICS DE TERRASSA;64;24;06/11/2022
1216;"3a ""A""";1;2;5;MOLLET 2002 TT;CTT VALLS DE TORROELLA;43;235;06/11/2022
1217;"3a ""A""";1;2;5;CTT VILANOVA I LA GELTRU;TT ELS JOVES DE CASTELLDEFELS;68;242;06/11/2022
1218;"3a ""A""";1;2;5;CTT POBLENOU;EL CIERVO;204;80;06/11/2022
1219;"3a ""A""";1;2;6;CTT ATC MOLINS DE REI;EL CIERVO;42;80;20/11/2022
1220;"3a ""A""";1;2;6;TT ELS JOVES DE CASTELLDEFELS;CTT POBLENOU;242;204;20/11/2022
1221;"3a ""A""";1;2;6;CTT VALLS DE TORROELLA;CTT VILANOVA I LA GELTRU;235;68;20/11/2022
1222;"3a ""A""";1;2;6;CTT ELS AMICS DE TERRASSA;MOLLET 2002 TT;24;43;20/11/2022
1223;"3a ""A""";1;2;6;"JUMA CTT RIPOLLET ""A""";TT TORELLÓ;54;64;20/11/2022
1224;"3a ""A""";1;2;6;CTT SENTMENAT;CTT CASTELLDEFELS;233;90;20/11/2022
1225;"3a ""A""";1;2;7;CTT CASTELLDEFELS;CTT ATC MOLINS DE REI;90;42;27/11/2022
1226;"3a ""A""";1;2;7;TT TORELLÓ;CTT SENTMENAT;64;233;27/11/2022
1227;"3a ""A""";1;2;7;MOLLET 2002 TT;"JUMA CTT RIPOLLET ""A""";43;54;27/11/2022
1228;"3a ""A""";1;2;7;CTT VILANOVA I LA GELTRU;CTT ELS AMICS DE TERRASSA;68;24;27/11/2022
1229;"3a ""A""";1;2;7;CTT POBLENOU;CTT VALLS DE TORROELLA;204;235;27/11/2022
1230;"3a ""A""";1;2;7;EL CIERVO;TT ELS JOVES DE CASTELLDEFELS;80;242;27/11/2022
1231;"3a ""A""";1;2;8;CTT ATC MOLINS DE REI;TT ELS JOVES DE CASTELLDEFELS;42;242;04/12/2022
1232;"3a ""A""";1;2;8;CTT VALLS DE TORROELLA;EL CIERVO;235;80;04/12/2022
1233;"3a ""A""";1;2;8;CTT ELS AMICS DE TERRASSA;CTT POBLENOU;24;204;04/12/2022
1234;"3a ""A""";1;2;8;"JUMA CTT RIPOLLET ""A""";CTT VILANOVA I LA GELTRU;54;68;04/12/2022
1235;"3a ""A""";1;2;8;CTT SENTMENAT;MOLLET 2002 TT;233;43;04/12/2022
1236;"3a ""A""";1;2;8;CTT CASTELLDEFELS;TT TORELLÓ;90;64;04/12/2022
1237;"3a ""A""";1;2;9;TT TORELLÓ;CTT ATC MOLINS DE REI;64;42;18/12/2022
1238;"3a ""A""";1;2;9;MOLLET 2002 TT;CTT CASTELLDEFELS;43;90;18/12/2022
1239;"3a ""A""";1;2;9;CTT VILANOVA I LA GELTRU;CTT SENTMENAT;68;233;18/12/2022
1240;"3a ""A""";1;2;9;CTT POBLENOU;"JUMA CTT RIPOLLET ""A""";204;54;18/12/2022
1241;"3a ""A""";1;2;9;EL CIERVO;CTT ELS AMICS DE TERRASSA;80;24;18/12/2022
1242;"3a ""A""";1;2;9;TT ELS JOVES DE CASTELLDEFELS;CTT VALLS DE TORROELLA;242;235;18/12/2022
1243;"3a ""A""";1;2;10;CTT ATC MOLINS DE REI;CTT VALLS DE TORROELLA;42;235;15/01/2023
1244;"3a ""A""";1;2;10;CTT ELS AMICS DE TERRASSA;TT ELS JOVES DE CASTELLDEFELS;24;242;15/01/2023
1245;"3a ""A""";1;2;10;"JUMA CTT RIPOLLET ""A""";EL CIERVO;54;80;15/01/2023
1246;"3a ""A""";1;2;10;CTT SENTMENAT;CTT POBLENOU;233;204;15/01/2023
1247;"3a ""A""";1;2;10;CTT CASTELLDEFELS;CTT VILANOVA I LA GELTRU;90;68;15/01/2023
1248;"3a ""A""";1;2;10;TT TORELLÓ;MOLLET 2002 TT;64;43;15/01/2023
1249;"3a ""A""";1;2;11;MOLLET 2002 TT;CTT ATC MOLINS DE REI;43;42;22/01/2023
1250;"3a ""A""";1;2;11;CTT VILANOVA I LA GELTRU;TT TORELLÓ;68;64;22/01/2023
1251;"3a ""A""";1;2;11;CTT POBLENOU;CTT CASTELLDEFELS;204;90;22/01/2023
1252;"3a ""A""";1;2;11;EL CIERVO;CTT SENTMENAT;80;233;22/01/2023
1253;"3a ""A""";1;2;11;TT ELS JOVES DE CASTELLDEFELS;"JUMA CTT RIPOLLET ""A""";242;54;22/01/2023
1254;"3a ""A""";1;2;11;CTT VALLS DE TORROELLA;CTT ELS AMICS DE TERRASSA;235;24;22/01/2023
1255;"3a ""A""";1;2;12;CTT ATC MOLINS DE REI;CTT ELS AMICS DE TERRASSA;42;24;29/01/2023
